COD_SEQUENCIAL,ANO,MES,DIA,HORA,chuva_86472600,chuva_86472000,chuva_02851044,chuva_02851072,chuva_inmet_A894,chuva_cemaden_4320404010A
202212221500,2022,12,22,15,,0.0,,0.0,,
202212221600,2022,12,22,16,,0.0,,0.0,,
202212221700,2022,12,22,17,,0.0,,0.0,,
202212221800,2022,12,22,18,,0.0,,0.0,,
202212221900,2022,12,22,19,,0.0,,0.0,,
202212222000,2022,12,22,20,,0.0,,0.0,,
202212222100,2022,12,22,21,,0.0,,0.0,,
202212222200,2022,12,22,22,,0.0,,0.0,,
202212222300,2022,12,22,23,,0.0,,0.0,,
202212230000,2022,12,23,0,,0.0,,0.0,,
202212230100,2022,12,23,1,,0.0,,0.0,,
202212230200,2022,12,23,2,,0.0,,0.0,,
202212230300,2022,12,23,3,,0.0,,0.0,,
202212230400,2022,12,23,4,,0.0,,0.0,,
202212230500,2022,12,23,5,,0.0,,0.0,,
202212230600,2022,12,23,6,,0.0,,0.0,,
202212230700,2022,12,23,7,,0.0,,0.0,,
202212230800,2022,12,23,8,,0.0,,0.0,,
202212230900,2022,12,23,9,,0.0,,0.0,,
202212231000,2022,12,23,10,,0.0,,0.0,,
202212231100,2022,12,23,11,,0.0,,0.0,,
202212231200,2022,12,23,12,,0.0,,0.0,,
202212231300,2022,12,23,13,,0.0,,0.0,,
202212231400,2022,12,23,14,,0.0,,0.0,,
202212231500,2022,12,23,15,,0.0,,0.0,,
202212231600,2022,12,23,16,,0.0,,0.0,,
202212231700,2022,12,23,17,,0.0,,0.0,,
202212231800,2022,12,23,18,,0.0,,0.0,,
202212231900,2022,12,23,19,,0.0,,0.0,,
202212232000,2022,12,23,20,,0.0,,0.0,,
202212232100,2022,12,23,21,,0.0,,0.0,,
202212232200,2022,12,23,22,,0.0,,0.0,,
202212232300,2022,12,23,23,,0.0,,0.0,,
202212240000,2022,12,24,0,,0.0,,0.0,,
202212240100,2022,12,24,1,,0.0,,0.0,,
202212240200,2022,12,24,2,,0.0,,0.0,,
202212240300,2022,12,24,3,,0.0,,0.0,,
202212240400,2022,12,24,4,,0.0,,0.0,,
202212240500,2022,12,24,5,,0.0,,0.0,,
202212240600,2022,12,24,6,,0.0,,0.0,,
202212240700,2022,12,24,7,,0.0,,0.0,,
202212240800,2022,12,24,8,,0.0,,0.0,,
202212240900,2022,12,24,9,,0.0,,0.0,,
202212241000,2022,12,24,10,,0.0,,0.0,,
202212241100,2022,12,24,11,,0.0,,0.0,,
202212241200,2022,12,24,12,,0.0,,0.0,,
202212241300,2022,12,24,13,,0.0,,0.0,,
202212241400,2022,12,24,14,,0.0,,0.0,,
202212241500,2022,12,24,15,,0.0,,0.0,,
202212241600,2022,12,24,16,,0.0,,0.0,,
202212241700,2022,12,24,17,,0.0,,0.0,,
202212241800,2022,12,24,18,,0.0,,0.0,,
202212241900,2022,12,24,19,,0.0,,0.0,,
202212242000,2022,12,24,20,,0.0,,0.0,,
202212242100,2022,12,24,21,,0.0,,0.0,,
202212242200,2022,12,24,22,,0.0,,0.0,,
202212242300,2022,12,24,23,,0.0,,0.0,,
202212250000,2022,12,25,0,,0.0,,0.0,,
202212250100,2022,12,25,1,,0.0,,0.0,,
202212250200,2022,12,25,2,,0.0,,0.0,,
202212250300,2022,12,25,3,,0.0,,0.0,,
202212250400,2022,12,25,4,,0.0,,0.0,,
202212250500,2022,12,25,5,,0.0,,0.0,,
202212250600,2022,12,25,6,,0.0,,0.0,,
202212250700,2022,12,25,7,,0.0,,0.0,,
202212250800,2022,12,25,8,,0.0,,0.0,,
202212250900,2022,12,25,9,,0.0,,0.0,,
202212251000,2022,12,25,10,,0.0,,0.0,,
202212251100,2022,12,25,11,,0.0,,0.0,,
202212251200,2022,12,25,12,,0.0,,0.0,,
202212251300,2022,12,25,13,,0.0,,0.0,,
202212251400,2022,12,25,14,,0.0,,0.0,,
202212251500,2022,12,25,15,,0.0,,0.0,,
202212251600,2022,12,25,16,,0.2,,0.0,,
202212251700,2022,12,25,17,,11.8,,0.0,,
202212251800,2022,12,25,18,,0.0,,0.0,,
202212251900,2022,12,25,19,,0.0,,0.2,,
202212252000,2022,12,25,20,,0.0,,0.2,,
202212252100,2022,12,25,21,,0.0,,0.0,,
202212252200,2022,12,25,22,,0.0,,0.4,,
202212252300,2022,12,25,23,,0.0,,0.0,,
202212260000,2022,12,26,0,,0.0,,0.0,,
202212260100,2022,12,26,1,,0.0,,0.0,,
202212260200,2022,12,26,2,,0.0,,0.0,,
202212260300,2022,12,26,3,,0.0,,0.2,,
202212260400,2022,12,26,4,,0.0,,0.0,,
202212260500,2022,12,26,5,,0.0,,0.0,,
202212260600,2022,12,26,6,,0.0,,0.0,,
202212260700,2022,12,26,7,,0.0,,0.0,,
202212260800,2022,12,26,8,,0.0,,0.0,,
202212260900,2022,12,26,9,,0.0,,0.0,,
202212261000,2022,12,26,10,,0.0,,0.0,,
202212261100,2022,12,26,11,,0.0,,0.0,,
202212261200,2022,12,26,12,,0.0,,0.0,,
202212261300,2022,12,26,13,,0.0,,0.0,,
202212261400,2022,12,26,14,,0.0,,0.0,,
202212261500,2022,12,26,15,,0.0,,0.0,,
202212261600,2022,12,26,16,,0.0,,0.0,,
202212261700,2022,12,26,17,,0.0,,0.0,,
202212261800,2022,12,26,18,,0.0,,0.0,,
202212261900,2022,12,26,19,,0.0,,0.0,,
202212262000,2022,12,26,20,,0.0,,0.0,,
202212262100,2022,12,26,21,,0.0,,0.0,,
202212262200,2022,12,26,22,,0.0,,0.0,,
202212262300,2022,12,26,23,,0.0,,0.0,,
202212270000,2022,12,27,0,,0.0,,0.0,,
202212270100,2022,12,27,1,,0.0,,0.0,,
202212270200,2022,12,27,2,,0.0,,0.0,,
202212270300,2022,12,27,3,,0.0,,0.0,,
202212270400,2022,12,27,4,,0.0,,0.0,,
202212270500,2022,12,27,5,,0.0,,0.0,,
202212270600,2022,12,27,6,,0.0,,0.0,,
202212270700,2022,12,27,7,,0.0,,0.0,,
202212270800,2022,12,27,8,,0.0,,0.0,,
202212270900,2022,12,27,9,,0.0,,0.0,,
202212271000,2022,12,27,10,,0.0,,0.0,,
202212271100,2022,12,27,11,,0.0,,0.0,,
202212271200,2022,12,27,12,,0.0,,0.0,,
202212271300,2022,12,27,13,,0.0,,0.0,,
202212271400,2022,12,27,14,,0.0,,0.0,,
202212271500,2022,12,27,15,,0.0,,19.2,,
202212271600,2022,12,27,16,,0.0,,1.6,,
202212271700,2022,12,27,17,,0.0,,0.0,,
202212271800,2022,12,27,18,,0.2,,0.2,,
202212271900,2022,12,27,19,,1.0,,0.2,,
202212272000,2022,12,27,20,,1.2,,0.2,,
202212272100,2022,12,27,21,,1.0,,0.4,,
202212272200,2022,12,27,22,,0.2,,0.4,,
202212272300,2022,12,27,23,,1.6,,0.0,,
202212280000,2022,12,28,0,,2.0,,0.0,,
202212280100,2022,12,28,1,,2.6,,0.2,,
202212280200,2022,12,28,2,,0.0,,0.0,,
202212280300,2022,12,28,3,,0.0,,0.0,,
202212280400,2022,12,28,4,,0.0,,0.0,,
202212280500,2022,12,28,5,,0.0,,0.0,,
202212280600,2022,12,28,6,,0.0,,0.0,,
202212280700,2022,12,28,7,,0.2,,0.0,,
202212280800,2022,12,28,8,,0.0,,0.2,,
202212280900,2022,12,28,9,,0.0,,1.0,,
202212281000,2022,12,28,10,,0.0,,0.2,,
202212281100,2022,12,28,11,,0.0,,0.0,,
202212281200,2022,12,28,12,,0.0,,0.0,,
202212281300,2022,12,28,13,,0.0,,0.0,,
202212281400,2022,12,28,14,,0.0,,0.0,,
202212281500,2022,12,28,15,,0.0,,0.0,,
202212281600,2022,12,28,16,,0.0,,0.0,,
202212281700,2022,12,28,17,,0.0,,0.0,,
202212281800,2022,12,28,18,,0.0,,0.0,,
202212281900,2022,12,28,19,,0.0,,0.0,,
202212282000,2022,12,28,20,,0.0,,0.0,,
202212282100,2022,12,28,21,,0.0,,0.0,,
202212282200,2022,12,28,22,,0.0,,0.0,,
202212282300,2022,12,28,23,,0.0,,0.0,,
202212290000,2022,12,29,0,,0.0,,0.0,,
202212290100,2022,12,29,1,,0.0,,0.0,,
202212290200,2022,12,29,2,,0.0,,0.0,,
202212290300,2022,12,29,3,,0.0,,0.0,,
202212290400,2022,12,29,4,,0.0,,0.0,,
202212290500,2022,12,29,5,,0.0,,0.0,,
202212290600,2022,12,29,6,,0.0,,0.0,,
202212290700,2022,12,29,7,,0.0,,0.0,,
202212290800,2022,12,29,8,,0.0,,0.0,,
202212290900,2022,12,29,9,,0.0,,0.0,,
202212291000,2022,12,29,10,,0.0,,0.0,,
202212291100,2022,12,29,11,,0.0,,0.0,,
202212291200,2022,12,29,12,,0.0,,0.0,,
202212291300,2022,12,29,13,,0.0,,0.0,,
202212291400,2022,12,29,14,,0.0,,0.0,,
202212291500,2022,12,29,15,,0.0,,0.0,,
202212291600,2022,12,29,16,,0.0,,0.0,,
202212291700,2022,12,29,17,,0.0,,0.0,,
202212291800,2022,12,29,18,,0.0,,0.0,,
202212291900,2022,12,29,19,,0.0,,0.0,,
202212292000,2022,12,29,20,,0.0,,0.0,,
202212292100,2022,12,29,21,,0.0,,0.0,,
202212292200,2022,12,29,22,,0.0,,0.0,,
202212292300,2022,12,29,23,,0.0,,0.0,,
202212300000,2022,12,30,0,,0.0,,0.0,,
202212300100,2022,12,30,1,,0.0,,0.0,,
202212300200,2022,12,30,2,,0.0,,0.0,,
202212300300,2022,12,30,3,,0.0,,0.0,,
202212300400,2022,12,30,4,,0.0,,0.0,,
202212300500,2022,12,30,5,,0.0,,0.0,,
202212300600,2022,12,30,6,,0.0,,0.0,,
202212300700,2022,12,30,7,,0.0,,0.0,,
202212300800,2022,12,30,8,,0.0,,0.0,,
202212300900,2022,12,30,9,,0.0,,0.0,,
202212301000,2022,12,30,10,,0.0,,0.0,,
202212301100,2022,12,30,11,,0.0,,0.0,,
202212301200,2022,12,30,12,,0.0,,0.0,,
202212301300,2022,12,30,13,,0.0,,0.0,,
202212301400,2022,12,30,14,,0.0,,0.0,,
202212301500,2022,12,30,15,,0.0,,0.0,,
202212301600,2022,12,30,16,,0.0,,0.0,,
202212301700,2022,12,30,17,,0.0,,0.0,,
202212301800,2022,12,30,18,,0.0,,0.0,,
202212301900,2022,12,30,19,,0.0,,0.0,,
202212302000,2022,12,30,20,,0.0,,0.0,,
202212302100,2022,12,30,21,,0.0,,0.0,,
202212302200,2022,12,30,22,,0.0,,0.0,,
202212302300,2022,12,30,23,,0.0,,0.0,,
202212310000,2022,12,31,0,,0.0,,0.0,,
202212310100,2022,12,31,1,,0.0,,0.0,,
202212310200,2022,12,31,2,,0.0,,0.0,,
202212310300,2022,12,31,3,,0.0,,0.0,,
202212310400,2022,12,31,4,,0.0,,0.0,,
202212310500,2022,12,31,5,,0.0,,0.0,,
202212310600,2022,12,31,6,,0.0,,0.0,,
202212310700,2022,12,31,7,,0.0,,0.0,,
202212310800,2022,12,31,8,,0.0,,0.0,,
202212310900,2022,12,31,9,,0.0,,0.0,,
202212311000,2022,12,31,10,,0.0,,0.0,,
202212311100,2022,12,31,11,,0.0,,0.0,,
202212311200,2022,12,31,12,,0.0,,0.0,,
202212311300,2022,12,31,13,,0.0,,0.0,,
202212311400,2022,12,31,14,,0.0,,0.0,,
202212311500,2022,12,31,15,,0.0,,0.0,,
202212311600,2022,12,31,16,,0.0,,0.0,,
202212311700,2022,12,31,17,,0.0,,0.0,,
202212311800,2022,12,31,18,,0.0,,0.0,,
202212311900,2022,12,31,19,,0.0,,0.0,,
202212312000,2022,12,31,20,,0.0,,0.0,,
202212312100,2022,12,31,21,,0.0,,0.0,,
202212312200,2022,12,31,22,,0.0,,0.0,,
202212312300,2022,12,31,23,,0.0,,0.0,,
202301010000,2023,1,1,0,,0.0,,0.0,,
202301010100,2023,1,1,1,,0.0,,0.0,,
202301010200,2023,1,1,2,,0.0,,0.0,,
202301010300,2023,1,1,3,,0.0,,0.0,,
202301010400,2023,1,1,4,,0.0,,0.0,,
202301010500,2023,1,1,5,,0.0,,0.0,,
202301010600,2023,1,1,6,,0.0,,0.0,,
202301010700,2023,1,1,7,,0.0,,0.0,,
202301010800,2023,1,1,8,,0.0,,0.0,,
202301010900,2023,1,1,9,,0.0,,0.0,,
202301011000,2023,1,1,10,,0.0,,0.0,,
202301011100,2023,1,1,11,,0.0,,0.0,,
202301011200,2023,1,1,12,,0.0,,0.0,,
202301011300,2023,1,1,13,,0.0,,0.0,,
202301011400,2023,1,1,14,,0.0,,0.0,,
202301011500,2023,1,1,15,,0.0,,0.0,,
202301011600,2023,1,1,16,,0.0,,0.0,,
202301011700,2023,1,1,17,,0.0,,0.0,,
202301011800,2023,1,1,18,,0.0,,0.0,,
202301011900,2023,1,1,19,,0.0,,0.0,,
202301012000,2023,1,1,20,,0.0,,0.0,,
202301012100,2023,1,1,21,,0.0,,0.0,,
202301012200,2023,1,1,22,,0.0,,0.0,,
202301012300,2023,1,1,23,,0.0,,0.0,,
202301020000,2023,1,2,0,,0.0,,0.0,,
202301020100,2023,1,2,1,,0.0,,0.0,,
202301020200,2023,1,2,2,,0.0,,0.0,,
202301020300,2023,1,2,3,,0.0,,0.0,,
202301020400,2023,1,2,4,,0.0,,0.0,,
202301020500,2023,1,2,5,,0.0,,0.0,,
202301020600,2023,1,2,6,,0.0,,0.0,,
202301020700,2023,1,2,7,,0.0,,0.0,,
202301020800,2023,1,2,8,,0.0,,0.6,,
202301020900,2023,1,2,9,,0.0,,0.4,,
202301021000,2023,1,2,10,,0.0,,0.0,,
202301021100,2023,1,2,11,,0.0,,0.0,,
202301021200,2023,1,2,12,,0.0,,0.0,,
202301021300,2023,1,2,13,,0.0,,0.0,,
202301021400,2023,1,2,14,,0.0,,0.0,,
202301021500,2023,1,2,15,,0.0,,0.0,,
202301021600,2023,1,2,16,,0.0,,1.0,,
202301021700,2023,1,2,17,,1.0,,0.0,,
202301021800,2023,1,2,18,,3.0,,0.2,,
202301021900,2023,1,2,19,,16.0,,0.0,,
202301022000,2023,1,2,20,,1.0,,0.0,,
202301022100,2023,1,2,21,,0.0,,0.0,,
202301022200,2023,1,2,22,,0.0,,0.6,,
202301022300,2023,1,2,23,,0.0,,0.0,,
202301030000,2023,1,3,0,,0.0,,0.0,,
202301030100,2023,1,3,1,,0.0,,0.0,,
202301030200,2023,1,3,2,,0.0,,0.0,,
202301030300,2023,1,3,3,,0.0,,0.0,,
202301030400,2023,1,3,4,,0.0,,0.0,,
202301030500,2023,1,3,5,,0.0,,0.0,,
202301030600,2023,1,3,6,,0.0,,0.0,,
202301030700,2023,1,3,7,,0.0,,0.0,,
202301030800,2023,1,3,8,,0.0,,0.0,,
202301030900,2023,1,3,9,,0.0,,0.2,,
202301031000,2023,1,3,10,,0.0,,0.0,,
202301031100,2023,1,3,11,,0.0,,0.0,,
202301031200,2023,1,3,12,,0.0,,0.0,,
202301031300,2023,1,3,13,,0.0,,0.0,,
202301031400,2023,1,3,14,,0.0,,0.0,,
202301031500,2023,1,3,15,,0.0,,0.0,,
202301031600,2023,1,3,16,,0.0,,0.0,,
202301031700,2023,1,3,17,,0.0,,0.0,,
202301031800,2023,1,3,18,,0.0,,0.0,,
202301031900,2023,1,3,19,,0.0,,0.0,,
202301032000,2023,1,3,20,,0.0,,0.0,,
202301032100,2023,1,3,21,,0.0,,0.0,,
202301032200,2023,1,3,22,,0.0,,0.0,,
202301032300,2023,1,3,23,,0.0,,0.0,,
202301040000,2023,1,4,0,,0.0,,0.0,,
202301040100,2023,1,4,1,,0.0,,0.0,,
202301040200,2023,1,4,2,,0.0,,0.0,,
202301040300,2023,1,4,3,,0.0,,0.6,,
202301040400,2023,1,4,4,,0.0,,1.0,,
202301040500,2023,1,4,5,,0.0,,0.2,,
202301040600,2023,1,4,6,,0.0,,0.0,,
202301040700,2023,1,4,7,,0.0,,0.0,,
202301040800,2023,1,4,8,,0.0,,0.0,,
202301040900,2023,1,4,9,,0.0,,0.0,,
202301041000,2023,1,4,10,,0.0,,0.0,,
202301041100,2023,1,4,11,,0.0,,0.0,,
202301041200,2023,1,4,12,,0.0,,0.0,,
202301041300,2023,1,4,13,,0.0,,0.0,,
202301041400,2023,1,4,14,,0.0,,0.0,,
202301041500,2023,1,4,15,,0.0,,0.0,,
202301041600,2023,1,4,16,,0.0,,0.0,,
202301041700,2023,1,4,17,,0.0,,0.0,,
202301041800,2023,1,4,18,,0.0,,0.0,,
202301041900,2023,1,4,19,,0.0,,0.0,,
202301042000,2023,1,4,20,,0.0,,0.0,,
202301042100,2023,1,4,21,,0.0,,0.0,,
202301042200,2023,1,4,22,,0.0,,0.0,,
202301042300,2023,1,4,23,,0.0,,0.0,,
202301050000,2023,1,5,0,,0.0,,0.0,,
202301050100,2023,1,5,1,,0.0,,0.0,,
202301050200,2023,1,5,2,,0.0,,0.0,,
202301050300,2023,1,5,3,,0.0,,0.0,,
202301050400,2023,1,5,4,,0.0,,0.0,,
202301050500,2023,1,5,5,,0.0,,0.0,,
202301050600,2023,1,5,6,,0.0,,0.0,,
202301050700,2023,1,5,7,,0.0,,0.0,,
202301050800,2023,1,5,8,,0.0,,0.0,,
202301050900,2023,1,5,9,,0.0,,0.0,,
202301051000,2023,1,5,10,,0.0,,0.0,,
202301051100,2023,1,5,11,,0.0,,0.0,,
202301051200,2023,1,5,12,,0.0,,0.0,,
202301051300,2023,1,5,13,,0.0,,0.0,,
202301051400,2023,1,5,14,,0.0,,0.0,,
202301051500,2023,1,5,15,,0.0,,0.0,,
202301051600,2023,1,5,16,,0.0,,0.0,,
202301051700,2023,1,5,17,,0.0,,0.0,,
202301051800,2023,1,5,18,,0.0,,0.0,,
202301051900,2023,1,5,19,,0.0,,0.0,,
202301052000,2023,1,5,20,,0.0,,0.0,,
202301052100,2023,1,5,21,,0.0,,0.0,,
202301052200,2023,1,5,22,,0.0,,0.0,,
202301052300,2023,1,5,23,,0.0,,0.0,,
202301060000,2023,1,6,0,,0.0,,0.0,,
202301060100,2023,1,6,1,,0.0,,0.0,,
202301060200,2023,1,6,2,,0.0,,0.0,,
202301060300,2023,1,6,3,,0.0,,0.0,,
202301060400,2023,1,6,4,,0.0,,0.0,,
202301060500,2023,1,6,5,,0.0,,0.0,,
202301060600,2023,1,6,6,,0.0,,0.0,,
202301060700,2023,1,6,7,,0.0,,0.0,,
202301060800,2023,1,6,8,,0.0,,0.0,,
202301060900,2023,1,6,9,,0.0,,0.0,,
202301061000,2023,1,6,10,,0.0,,0.0,,
202301061100,2023,1,6,11,,0.0,,0.0,,
202301061200,2023,1,6,12,,0.0,,0.0,,
202301061300,2023,1,6,13,,0.0,,0.0,,
202301061400,2023,1,6,14,,0.0,,0.0,,
202301061500,2023,1,6,15,,0.0,,0.0,,
202301061600,2023,1,6,16,,0.0,,0.0,,
202301061700,2023,1,6,17,,0.0,,0.0,,
202301061800,2023,1,6,18,,0.0,,0.0,,
202301061900,2023,1,6,19,,0.0,,0.0,,
202301062000,2023,1,6,20,,0.0,,0.0,,
202301062100,2023,1,6,21,,0.0,,0.0,,
202301062200,2023,1,6,22,,0.0,,0.0,,
202301062300,2023,1,6,23,,0.0,,0.0,,
202301070000,2023,1,7,0,,0.0,,0.0,,
202301070100,2023,1,7,1,,0.0,,0.0,,
202301070200,2023,1,7,2,,0.0,,0.0,,
202301070300,2023,1,7,3,,0.0,,0.0,,
202301070400,2023,1,7,4,,0.0,,0.0,,
202301070500,2023,1,7,5,,0.0,,0.0,,
202301070600,2023,1,7,6,,0.0,,0.0,,
202301070700,2023,1,7,7,,0.0,,0.0,,
202301070800,2023,1,7,8,,0.0,,0.0,,
202301070900,2023,1,7,9,,0.0,,0.0,,
202301071000,2023,1,7,10,,0.0,,0.0,,
202301071100,2023,1,7,11,,0.0,,0.0,,
202301071200,2023,1,7,12,,0.0,,0.0,,
202301071300,2023,1,7,13,,0.0,,0.0,,
202301071400,2023,1,7,14,,0.0,,0.0,,
202301071500,2023,1,7,15,,0.0,,0.0,,
202301071600,2023,1,7,16,,0.0,,0.0,,
202301071700,2023,1,7,17,,0.0,,0.0,,
202301071800,2023,1,7,18,,0.0,,0.0,,
202301071900,2023,1,7,19,,0.0,,0.0,,
202301072000,2023,1,7,20,,0.0,,0.0,,
202301072100,2023,1,7,21,,0.0,,0.0,,
202301072200,2023,1,7,22,,0.0,,0.0,,
202301072300,2023,1,7,23,,0.0,,0.0,,
202301080000,2023,1,8,0,,0.0,,0.0,,
202301080100,2023,1,8,1,,0.0,,0.0,,
202301080200,2023,1,8,2,,0.0,,0.0,,
202301080300,2023,1,8,3,,0.0,,0.0,,
202301080400,2023,1,8,4,,0.0,,0.0,,
202301080500,2023,1,8,5,,0.0,,0.0,,
202301080600,2023,1,8,6,,0.0,,0.0,,
202301080700,2023,1,8,7,,0.0,,0.0,,
202301080800,2023,1,8,8,,0.0,,0.0,,
202301080900,2023,1,8,9,,0.0,,0.0,,
202301081000,2023,1,8,10,,0.0,,0.0,,
202301081100,2023,1,8,11,,0.0,,0.0,,
202301081200,2023,1,8,12,,0.0,,0.0,,
202301081300,2023,1,8,13,,0.0,,0.0,,
202301081400,2023,1,8,14,,0.0,,0.0,,
202301081500,2023,1,8,15,,0.0,,0.0,,
202301081600,2023,1,8,16,,0.0,,0.0,,
202301081700,2023,1,8,17,,0.0,,0.0,,
202301081800,2023,1,8,18,,0.0,,0.0,,
202301081900,2023,1,8,19,,0.0,,0.0,,
202301082000,2023,1,8,20,,0.0,,0.0,,
202301082100,2023,1,8,21,,0.0,,0.0,,
202301082200,2023,1,8,22,,0.0,,0.0,,
202301082300,2023,1,8,23,,0.0,,0.0,,
202301090000,2023,1,9,0,,0.0,,0.0,,
202301090100,2023,1,9,1,,0.0,,0.0,,
202301090200,2023,1,9,2,,0.0,,0.0,,
202301090300,2023,1,9,3,,0.0,,0.0,,
202301090400,2023,1,9,4,,0.0,,0.0,,
202301090500,2023,1,9,5,,0.0,,0.0,,
202301090600,2023,1,9,6,,0.0,,0.0,,
202301090700,2023,1,9,7,,0.0,,0.0,,
202301090800,2023,1,9,8,,0.0,,0.0,,
202301090900,2023,1,9,9,,0.0,,0.0,,
202301091000,2023,1,9,10,,0.0,,0.0,,
202301091100,2023,1,9,11,,0.0,,0.0,,
202301091200,2023,1,9,12,,0.0,,0.0,,
202301091300,2023,1,9,13,,0.0,,0.0,,
202301091400,2023,1,9,14,,0.0,,0.0,,
202301091500,2023,1,9,15,,0.0,,0.0,,
202301091600,2023,1,9,16,,0.0,,0.0,,
202301091700,2023,1,9,17,,0.0,,0.0,,
202301091800,2023,1,9,18,,0.0,,0.0,,
202301091900,2023,1,9,19,,0.0,,0.0,,
202301092000,2023,1,9,20,,0.0,,0.0,,
202301092100,2023,1,9,21,,0.0,,0.0,,
202301092200,2023,1,9,22,,0.0,,0.0,,
202301092300,2023,1,9,23,,0.0,,0.0,,
202301100000,2023,1,10,0,,0.0,,0.0,,
202301100100,2023,1,10,1,,0.0,,0.0,,
202301100200,2023,1,10,2,,0.0,,0.0,,
202301100300,2023,1,10,3,,0.0,,0.0,,
202301100400,2023,1,10,4,,0.0,,0.0,,
202301100500,2023,1,10,5,,0.0,,0.0,,
202301100600,2023,1,10,6,,0.0,,0.0,,
202301100700,2023,1,10,7,,0.0,,0.0,,
202301100800,2023,1,10,8,,0.0,,0.0,,
202301100900,2023,1,10,9,,0.0,,0.0,,
202301101000,2023,1,10,10,,0.0,,0.0,,
202301101100,2023,1,10,11,,0.0,,0.0,,
202301101200,2023,1,10,12,,0.0,,0.0,,
202301101300,2023,1,10,13,,0.8,,0.0,,
202301101400,2023,1,10,14,,5.8,,0.0,,
202301101500,2023,1,10,15,,9.4,,0.0,,
202301101600,2023,1,10,16,,5.0,,0.0,,
202301101700,2023,1,10,17,,3.4,,15.6,,
202301101800,2023,1,10,18,,3.6,,4.2,,
202301101900,2023,1,10,19,,1.0,,3.6,,
202301102000,2023,1,10,20,,0.2,,0.2,,
202301102100,2023,1,10,21,,0.0,,0.2,,
202301102200,2023,1,10,22,,0.0,,0.0,,
202301102300,2023,1,10,23,,0.0,,0.0,,
202301110000,2023,1,11,0,,0.0,,0.0,,
202301110100,2023,1,11,1,,0.0,,0.0,,
202301110200,2023,1,11,2,,0.0,,0.0,,
202301110300,2023,1,11,3,,0.0,,0.0,,
202301110400,2023,1,11,4,,0.0,,0.0,,
202301110500,2023,1,11,5,,0.0,,0.0,,
202301110600,2023,1,11,6,,0.0,,0.0,,
202301110700,2023,1,11,7,,0.0,,0.0,,
202301110800,2023,1,11,8,,0.0,,0.0,,
202301110900,2023,1,11,9,,0.0,,0.0,,
202301111000,2023,1,11,10,,0.0,,0.0,,
202301111100,2023,1,11,11,,0.0,,0.0,,
202301111200,2023,1,11,12,,0.0,,0.0,,
202301111300,2023,1,11,13,,0.0,,0.0,,
202301111400,2023,1,11,14,,0.0,,0.0,,
202301111500,2023,1,11,15,,0.0,,0.0,,
202301111600,2023,1,11,16,,0.0,,0.0,,
202301111700,2023,1,11,17,,0.0,,0.0,,
202301111800,2023,1,11,18,,0.0,,0.0,,
202301111900,2023,1,11,19,,0.0,,0.0,,
202301112000,2023,1,11,20,,0.0,,0.0,,
202301112100,2023,1,11,21,,0.0,,0.0,,
202301112200,2023,1,11,22,,0.0,,0.0,,
202301112300,2023,1,11,23,,0.0,,0.0,,
202301120000,2023,1,12,0,,0.0,,0.0,,
202301120100,2023,1,12,1,,0.0,,0.0,,
202301120200,2023,1,12,2,,0.0,,0.0,,
202301120300,2023,1,12,3,,0.0,,0.0,,
202301120400,2023,1,12,4,,0.0,,0.0,,
202301120500,2023,1,12,5,,0.0,,0.0,,
202301120600,2023,1,12,6,,0.0,,0.0,,
202301120700,2023,1,12,7,,0.0,,0.0,,
202301120800,2023,1,12,8,,0.0,,0.0,,
202301120900,2023,1,12,9,,0.0,,0.0,,
202301121000,2023,1,12,10,,0.0,,0.0,,
202301121100,2023,1,12,11,,0.0,,0.0,,
202301121200,2023,1,12,12,,0.0,,0.0,,
202301121300,2023,1,12,13,,0.0,,0.0,,
202301121400,2023,1,12,14,,0.0,,0.0,,
202301121500,2023,1,12,15,,0.0,,0.0,,
202301121600,2023,1,12,16,,4.6,,0.0,,
202301121700,2023,1,12,17,,3.0,,0.4,,
202301121800,2023,1,12,18,,0.4,,0.0,,
202301121900,2023,1,12,19,,0.0,,0.0,,
202301122000,2023,1,12,20,,0.0,,0.0,,
202301122100,2023,1,12,21,,0.0,,0.0,,
202301122200,2023,1,12,22,,0.0,,0.0,,
202301122300,2023,1,12,23,,0.0,,0.0,,
202301130000,2023,1,13,0,,0.0,,0.0,,
202301130100,2023,1,13,1,,0.0,,0.0,,
202301130200,2023,1,13,2,,0.0,,0.0,,
202301130300,2023,1,13,3,,0.0,,0.0,,
202301130400,2023,1,13,4,,0.0,,0.0,,
202301130500,2023,1,13,5,,0.0,,0.0,,
202301130600,2023,1,13,6,,0.0,,0.0,,
202301130700,2023,1,13,7,,0.0,,0.0,,
202301130800,2023,1,13,8,,0.0,,0.0,,
202301130900,2023,1,13,9,,0.0,,0.0,,
202301131000,2023,1,13,10,,0.0,,0.0,,
202301131100,2023,1,13,11,,0.0,,0.0,,
202301131200,2023,1,13,12,,0.0,,0.0,,
202301131300,2023,1,13,13,,0.4,,0.0,,
202301131400,2023,1,13,14,,7.2,,10.8,,
202301131500,2023,1,13,15,,4.4,,3.2,,
202301131600,2023,1,13,16,,0.2,,0.0,,
202301131700,2023,1,13,17,,0.0,,0.0,,
202301131800,2023,1,13,18,,0.0,,0.0,,
202301131900,2023,1,13,19,,0.0,,0.0,,
202301132000,2023,1,13,20,,0.0,,0.0,,
202301132100,2023,1,13,21,,0.0,,0.0,,
